Cliente_Perdido,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Cliente_Activo,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivos,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Factura_Digital,Metodo_Pago,Factura_Mensual,Factura_Diaria
0,M,0,1,0,18,1,0,Fibra óptica,0,0,1,1,0,0,Mensual,0,E-cheque,78.2,2.6067
0,F,0,0,0,37,1,1,Fibra óptica,1,1,1,0,0,0,Mensual,0,Débito automático,91.2,3.04
0,M,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.35,0.645
0,F,0,1,1,28,1,0,Fibra óptica,0,0,0,0,0,0,Anual,1,Débito automático,70.4,2.3467
0,M,0,0,0,9,0,Sin telefonía,DSL,1,1,1,0,0,0,Anual,0,Cheque,39.55,1.3183
0,F,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,0,E-cheque,50.15,1.6717
0,M,0,1,0,65,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,20.4,0.68
0,F,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,44.6,1.4867
1,F,0,0,0,1,0,Sin telefonía,DSL,0,0,0,0,1,0,Mensual,1,E-cheque,34.7,1.1567
0,M,0,1,0,36,1,0,Fibra óptica,1,0,0,0,1,1,Mensual,1,E-cheque,93.6,3.12
1,M,0,0,0,23,1,1,Fibra óptica,0,0,0,1,1,0,Mensual,1,E-cheque,90.6,3.02
0,M,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Mensual,1,Cheque,57.95,1.9317
0,F,0,1,0,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,112.1,3.7367
1,F,0,1,1,17,1,1,Fibra óptica,0,0,1,0,1,0,Mensual,0,E-cheque,88.25,2.9417
1,F,0,0,0,3,1,0,Fibra óptica,0,0,0,1,0,1,Mensual,0,E-cheque,85.8,2.86
1,M,0,1,0,58,1,0,DSL,1,1,1,0,0,0,Anual,0,Tarjeta de crédito,60.3,2.01
0,M,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Bi-anual,0,Tarjeta de crédito,81.35,2.7117
0,M,1,0,0,34,1,0,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,99.85,3.3283
0,M,0,0,0,10,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,20.0,0.6667
0,F,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Bi-anual,1,Tarjeta de crédito,85.35,2.845
0,M,0,0,0,40,0,Sin telefonía,DSL,1,1,1,0,1,1,Anual,0,Tarjeta de crédito,62.05,2.0683
0,M,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Mensual,0,Tarjeta de crédito,64.4,2.1467
0,F,0,1,1,46,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.4,0.6467
1,F,0,1,0,2,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,1,E-cheque,74.4,2.48
1,F,1,1,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,70.45,2.3483
0,F,0,1,0,72,1,1,Fibra óptica,1,0,1,0,1,1,Bi-anual,1,Tarjeta de crédito,105.0,3.5
0,M,0,1,1,70,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,25.15,0.8383
0,F,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.3,0.6433
0,M,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Mensual,1,Débito automático,55.3,1.8433
0,M,0,1,0,36,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,95.4,3.18
1,M,1,1,0,59,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Débito automático,93.85,3.1283
0,M,0,0,0,67,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,20.5,0.6833
0,M,0,1,1,72,1,1,Fibra óptica,1,0,1,0,1,1,Bi-anual,1,Débito automático,105.55,3.5183
1,F,0,0,0,37,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,Débito automático,101.9,3.3967
0,F,0,1,1,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,24.45,0.815
0,M,0,1,0,72,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,19.7,0.6567
1,M,0,0,0,3,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.4,2.48
1,F,1,1,0,54,1,1,Fibra óptica,0,1,0,0,1,1,Anual,1,Tarjeta de crédito,101.5,3.3833
1,M,0,1,0,60,1,1,Fibra óptica,0,1,1,0,1,0,Mensual,1,E-cheque,95.75,3.1917
0,F,0,1,0,58,1,1,Fibra óptica,1,1,1,0,1,1,Anual,1,Tarjeta de crédito,110.65,3.6883
0,F,0,1,0,31,1,0,Fibra óptica,0,1,0,0,0,1,Mensual,1,Débito automático,83.85,2.795
0,F,0,0,0,3,1,1,DSL,0,0,0,0,1,0,Mensual,1,E-cheque,60.25,2.0083
0,M,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Bi-anual,1,E-cheque,59.2,1.9733
1,F,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.4,1.48
0,M,0,1,0,49,1,0,Fibra óptica,0,1,0,0,1,0,Mensual,1,Tarjeta de crédito,85.3,2.8433
1,M,0,0,1,8,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,0,Cheque,25.5,0.85
0,F,1,0,0,39,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,99.75,3.325
0,M,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Bi-anual,1,Tarjeta de crédito,66.1,2.2033
0,F,0,1,1,15,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.55,0.685
0,F,0,1,0,51,1,1,Fibra óptica,0,0,1,0,1,1,Anual,1,E-cheque,98.85,3.295
0,M,1,0,0,9,1,0,DSL,0,0,0,1,0,0,Mensual,0,Cheque,49.2,1.64
1,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.9,0.6967
0,M,0,0,0,25,1,0,0,0,0,0,0,0,0,Anual,1,Débito automático,19.5,0.65
0,M,0,1,0,22,1,0,Fibra óptica,0,0,1,0,1,0,Mensual,1,Débito automático,87.0,2.9
0,M,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,49.0,1.6333
1,F,0,1,1,28,1,0,Fibra óptica,0,0,0,0,1,1,Anual,1,Débito automático,90.1,3.0033
0,M,0,0,0,3,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,Cheque,90.7,3.0233
0,F,0,1,0,47,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,100.5,3.35
0,F,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Bi-anual,1,Cheque,85.25,2.8417
0,F,1,0,0,18,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,74.7,2.49
0,M,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Bi-anual,1,Tarjeta de crédito,60.15,2.005
0,F,0,0,0,41,1,1,DSL,0,1,1,0,1,1,Anual,1,E-cheque,80.55,2.685
0,F,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Mensual,1,Cheque,50.15,1.6717
0,F,0,0,0,53,1,0,Fibra óptica,0,1,1,1,0,1,Anual,1,Tarjeta de crédito,94.45,3.1483
0,M,0,1,0,48,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,20.05,0.6683
0,F,1,1,0,54,1,1,Fibra óptica,1,1,1,1,1,1,Anual,1,Débito automático,115.6,3.8533
1,F,0,1,0,48,0,Sin telefonía,DSL,1,0,1,0,0,1,Mensual,1,Débito automático,45.3,1.51
0,M,0,0,0,24,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,Débito automático,99.65,3.3217
0,M,0,0,0,33,1,0,Fibra óptica,0,1,0,1,0,0,Bi-anual,0,Débito automático,80.6,2.6867
0,M,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Bi-anual,0,E-cheque,85.25,2.8417
0,F,0,1,1,3,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.55,2.3183
0,F,0,0,0,13,0,Sin telefonía,DSL,0,0,1,1,0,0,Bi-anual,0,Cheque,35.4,1.18
0,M,0,1,1,63,1,1,DSL,1,1,1,0,1,1,Bi-anual,0,Tarjeta de crédito,83.5,2.7833
1,F,0,1,1,23,1,0,Fibra óptica,0,1,1,1,0,0,Mensual,0,E-cheque,83.8,2.7933
0,M,0,0,1,52,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,25.6,0.8533
0,M,0,0,0,3,1,0,0,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,20.75,0.6917
0,M,0,0,0,10,1,0,DSL,0,0,0,0,0,1,Mensual,1,Débito automático,56.75,1.8917
0,F,0,1,1,72,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,20.1,0.67
0,M,0,0,0,29,1,0,Fibra óptica,0,0,1,1,1,1,Mensual,1,Tarjeta de crédito,98.8,3.2933
0,F,1,1,0,62,1,1,Fibra óptica,1,0,1,0,1,1,Anual,1,E-cheque,104.85,3.495
1,M,0,1,0,41,1,1,DSL,0,0,1,0,1,1,Anual,1,E-cheque,73.0,2.4333
1,M,0,0,0,43,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,77.85,2.595
0,F,0,0,1,26,1,0,Fibra óptica,0,1,1,1,1,1,Bi-anual,1,E-cheque,105.45,3.515
0,F,0,1,0,19,1,0,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,96.8,3.2267
0,F,0,1,1,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,24.25,0.8083
0,F,1,0,0,45,1,1,Fibra óptica,0,0,1,0,1,1,Anual,1,Débito automático,102.15,3.405
0,M,0,0,0,32,1,0,DSL,0,0,0,0,1,1,Anual,1,Débito automático,64.85,2.1617
0,M,0,0,0,41,1,1,0,0,0,0,0,0,0,Mensual,1,Débito automático,25.25,0.8417
0,M,0,1,1,65,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,24.75,0.825
1,M,0,1,0,55,1,1,Fibra óptica,1,1,0,0,1,0,Mensual,1,E-cheque,96.75,3.225
0,M,0,1,1,11,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.65,0.655
0,F,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Bi-anual,1,Débito automático,74.45,2.4817
0,M,0,1,0,61,1,1,Fibra óptica,1,0,1,1,1,0,Mensual,0,Débito automático,99.4,3.3133
0,M,0,1,1,25,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.15,0.6383
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.5,2.3167
0,F,0,0,1,23,1,0,DSL,0,0,0,1,0,0,Anual,1,E-cheque,49.45,1.6483
0,M,0,0,0,21,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,73.7,2.4567
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,79.7,2.6567
1,M,1,1,0,5,1,1,Fibra óptica,0,0,1,0,0,0,Mensual,1,Débito automático,79.9,2.6633
0,M,0,1,0,24,1,0,DSL,1,0,0,1,1,1,Anual,0,Débito automático,74.4,2.48
1,F,1,0,0,27,1,1,Fibra óptica,0,0,1,0,0,1,Mensual,0,Tarjeta de crédito,88.3,2.9433
0,F,0,1,0,70,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.8,0.66
1,F,1,0,0,5,1,0,Fibra óptica,0,0,1,0,0,0,Mensual,1,Tarjeta de crédito,75.55,2.5183
0,M,0,1,1,46,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,20.2,0.6733
0,F,0,1,1,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,71.65,2.3883
0,F,0,1,1,57,1,0,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,20.1,0.67
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Cheque,71.1,2.37
0,F,1,1,0,60,1,1,Fibra óptica,0,0,1,0,1,1,Anual,1,Tarjeta de crédito,100.5,3.35
0,M,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Bi-anual,1,Tarjeta de crédito,62.8,2.0933
1,M,0,0,1,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,70.45,2.3483
0,M,0,1,1,28,1,0,Fibra óptica,0,1,1,0,1,1,Anual,0,Débito automático,100.35,3.345
0,F,1,0,0,24,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,20.3,0.6767
0,F,0,0,0,62,1,1,Fibra óptica,1,1,1,0,0,0,Anual,1,E-cheque,92.05,3.0683
1,F,0,0,1,18,1,0,0,0,0,0,0,0,0,Anual,0,Débito automático,20.15,0.6717
1,F,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Mensual,0,E-cheque,54.2,1.8067
0,F,0,1,1,20,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.35,0.6783
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Cheque,70.75,2.3583
1,M,0,0,0,35,1,0,Fibra óptica,0,1,1,0,1,1,Anual,1,Débito automático,102.35,3.4117
0,F,1,0,0,52,0,Sin telefonía,DSL,0,1,1,1,1,0,Mensual,1,E-cheque,50.5,1.6833
1,F,0,1,0,30,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,85.0,2.8333
0,M,0,1,0,72,0,Sin telefonía,DSL,1,1,1,0,0,0,Bi-anual,0,Débito automático,42.1,1.4033
1,M,1,0,0,15,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,0,E-cheque,75.65,2.5217
0,M,0,0,1,70,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,E-cheque,114.6,3.82
0,M,0,0,1,66,1,1,DSL,1,1,0,1,0,0,Bi-anual,0,Débito automático,65.7,2.19
0,M,1,1,0,55,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.0,2.4667
1,F,1,1,0,55,1,1,Fibra óptica,0,1,1,0,0,0,Mensual,1,E-cheque,85.45,2.8483
0,M,1,1,0,57,1,1,DSL,0,1,1,0,1,0,Anual,1,Tarjeta de crédito,71.1,2.37
0,F,0,1,0,72,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,1,E-cheque,109.55,3.6517
0,F,0,1,0,28,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.5,0.6833
0,M,0,1,0,54,1,0,DSL,1,1,0,0,1,1,Bi-anual,1,Débito automático,74.55,2.485
0,M,1,1,1,24,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,E-cheque,79.85,2.6617
0,F,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Mensual,1,Cheque,62.15,2.0717
0,M,0,0,1,12,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,21.05,0.7017
0,M,1,0,0,51,1,1,Fibra óptica,0,1,0,0,0,0,Anual,1,Débito automático,79.6,2.6533
0,M,0,0,0,13,1,0,DSL,0,1,0,1,1,1,Mensual,0,Cheque,73.35,2.445
0,M,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Bi-anual,0,Débito automático,70.1,2.3367
0,F,0,1,1,18,1,0,DSL,0,0,1,1,0,0,Anual,1,Tarjeta de crédito,54.4,1.8133
0,F,0,1,0,29,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,19.55,0.6517
0,F,0,1,1,72,1,1,DSL,1,1,0,1,1,0,Bi-anual,0,Cheque,74.55,2.485
0,M,0,1,1,71,1,1,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,23.9,0.7967
0,F,0,0,0,70,0,Sin telefonía,DSL,1,1,1,1,0,0,Bi-anual,1,Débito automático,44.6,1.4867
1,M,0,0,0,9,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,95.5,3.1833
0,F,0,1,1,20,1,1,Fibra óptica,0,0,1,1,0,1,Mensual,1,Débito automático,95.5,3.1833
1,M,0,0,0,69,1,1,DSL,1,1,1,1,0,1,Anual,1,Tarjeta de crédito,78.6,2.62
0,M,0,0,0,63,1,1,Fibra óptica,1,1,1,1,1,0,Anual,0,Tarjeta de crédito,104.5,3.4833
0,F,0,0,0,7,1,0,DSL,1,1,1,0,0,0,Mensual,0,E-cheque,61.4,2.0467
0,F,0,1,1,69,0,Sin telefonía,DSL,1,0,1,0,0,1,Bi-anual,1,Tarjeta de crédito,43.95,1.465
1,M,0,1,1,5,1,1,0,0,0,0,0,0,0,Mensual,1,Débito automático,25.9,0.8633
0,F,0,0,0,9,1,0,Fibra óptica,0,1,1,0,0,0,Mensual,0,E-cheque,80.55,2.685
0,F,0,1,1,46,1,1,Fibra óptica,1,0,1,1,0,1,Bi-anual,0,Cheque,99.65,3.3217
0,M,1,1,0,60,1,0,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,97.95,3.265
1,M,1,1,0,27,1,1,Fibra óptica,0,1,1,0,0,1,Mensual,1,E-cheque,95.55,3.185
0,F,0,1,0,16,1,1,Fibra óptica,1,1,1,0,0,0,Mensual,0,E-cheque,90.7,3.0233
1,F,0,1,1,22,1,0,Fibra óptica,0,1,0,0,0,1,Mensual,0,E-cheque,83.3,2.7767
0,F,0,1,1,41,1,1,Fibra óptica,1,1,1,0,0,1,Anual,1,Débito automático,101.6,3.3867
0,F,1,0,0,4,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,0,E-cheque,72.75,2.425
0,F,0,0,0,24,1,1,Fibra óptica,0,0,1,0,1,0,Mensual,1,Tarjeta de crédito,88.95,2.965
0,F,0,0,0,38,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.3,0.6767
0,F,0,0,0,25,1,1,DSL,1,1,1,1,1,0,Mensual,1,Débito automático,78.35,2.6117
0,M,0,1,0,40,1,0,Fibra óptica,0,1,1,0,0,0,Mensual,1,E-cheque,80.0,2.6667
1,F,0,0,0,8,1,0,DSL,1,0,0,0,0,0,Mensual,1,E-cheque,49.85,1.6617
0,M,0,1,1,13,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.85,0.6617
0,M,0,1,1,64,1,1,Fibra óptica,1,1,1,0,0,0,Mensual,1,E-cheque,91.8,3.06
1,F,0,1,1,62,1,0,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,100.15,3.3383
0,F,0,1,0,20,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Débito automático,69.8,2.3267
1,M,0,1,0,14,0,Sin telefonía,DSL,0,0,0,0,1,1,Mensual,0,E-cheque,46.35,1.545
0,F,0,0,0,57,1,0,DSL,0,1,1,1,1,0,Bi-anual,0,Cheque,69.75,2.325
0,M,0,0,1,12,1,0,DSL,1,0,0,0,1,1,Mensual,1,Cheque,69.85,2.3283
0,F,0,1,1,59,1,1,0,0,0,0,0,0,0,Bi-anual,0,Cheque,25.45,0.8483
0,F,0,1,1,59,1,0,DSL,0,1,0,1,1,1,Bi-anual,1,Tarjeta de crédito,75.95,2.5317
1,M,0,0,1,53,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,19.75,0.6583
0,M,0,1,1,45,1,1,DSL,0,1,1,0,1,1,Anual,0,Tarjeta de crédito,78.75,2.625
0,M,0,1,0,50,1,0,0,0,0,0,0,0,0,Bi-anual,0,E-cheque,19.8,0.66
1,M,0,1,0,20,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque,89.0,2.9667
1,F,1,0,0,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,25.25,0.8417
0,F,0,1,1,70,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,19.2,0.64
1,M,1,1,0,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,25.05,0.835
1,F,0,1,0,64,0,Sin telefonía,DSL,1,0,1,1,0,1,Bi-anual,0,E-cheque,47.85,1.595
1,M,0,0,1,49,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,75.2,2.5067
1,M,0,0,1,28,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,1,Débito automático,74.9,2.4967
0,M,0,1,0,72,1,1,Fibra óptica,1,0,1,1,1,1,Bi-anual,1,Tarjeta de crédito,111.9,3.73
0,F,0,0,0,13,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,Cheque,81.9,2.73
0,M,0,1,1,4,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,18.85,0.6283
0,F,0,0,0,53,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,18.7,0.6233
0,F,0,1,0,63,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Débito automático,81.55,2.7183
0,F,0,0,0,10,0,Sin telefonía,DSL,0,0,0,1,0,0,Bi-anual,1,Cheque,29.6,0.9867
0,M,0,1,0,56,1,0,0,0,0,0,0,0,0,Anual,0,Tarjeta de crédito,19.95,0.665
1,M,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,45.55,1.5183
0,M,0,0,0,65,1,1,Fibra óptica,1,0,0,1,0,1,Anual,0,E-cheque,93.55,3.1183
0,F,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,1,Débito automático,48.45,1.615
1,F,1,0,0,21,0,Sin telefonía,DSL,1,0,0,0,1,0,Mensual,1,E-cheque,41.9,1.3967
0,F,0,1,1,29,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.2,0.6733
0,F,0,1,0,72,1,1,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,24.15,0.805
1,M,0,1,1,22,1,0,DSL,1,0,1,1,1,0,Anual,1,Débito automático,67.5,2.25
1,F,0,0,0,23,1,1,Fibra óptica,1,0,0,0,1,0,Mensual,1,Débito automático,90.05,3.0017
0,M,0,1,0,40,1,1,DSL,0,1,0,1,1,0,Anual,0,Tarjeta de crédito,70.75,2.3583
1,M,0,0,0,2,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,76.5,2.55
1,M,0,1,1,13,1,0,Fibra óptica,1,0,0,0,0,1,Mensual,0,E-cheque,84.05,2.8017
1,F,0,0,0,16,1,1,Fibra óptica,0,1,1,0,0,1,Mensual,1,Tarjeta de crédito,95.6,3.1867
1,F,0,0,0,67,1,1,Fibra óptica,1,1,1,0,1,0,Mensual,1,Tarjeta de crédito,102.95,3.4317
0,M,0,1,1,72,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,21.0,0.7
0,M,0,0,0,3,1,0,Fibra óptica,1,0,0,1,0,0,Mensual,1,Cheque,82.3,2.7433
1,F,1,1,0,47,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,0,E-cheque,80.35,2.6783
0,M,1,0,0,4,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,70.65,2.355
0,F,1,0,0,18,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,73.55,2.4517
1,M,0,1,1,21,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,0,E-cheque,104.4,3.48
0,F,0,1,1,62,1,0,DSL,1,0,1,1,1,0,Anual,1,Débito automático,70.75,2.3583
1,M,0,0,0,7,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,98.05,3.2683
0,M,0,0,0,29,1,0,DSL,0,0,1,0,0,0,Mensual,0,Débito automático,48.95,1.6317
0,F,0,1,0,48,1,1,DSL,1,0,0,1,0,0,Anual,1,Débito automático,60.6,2.02
0,M,0,1,1,53,1,1,DSL,0,0,1,1,1,1,Anual,1,Cheque,78.75,2.625
0,F,0,1,1,6,1,0,0,0,0,0,0,0,0,Anual,0,Tarjeta de crédito,19.0,0.6333
0,M,0,1,0,22,1,0,DSL,1,0,0,1,0,0,Anual,1,Tarjeta de crédito,56.25,1.875
1,F,1,0,0,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,Cheque,25.8,0.86
0,M,0,1,0,72,1,1,Fibra óptica,0,1,0,0,1,1,Bi-anual,1,E-cheque,99.4,3.3133
0,M,1,1,0,34,1,0,Fibra óptica,0,0,1,0,1,0,Mensual,1,Tarjeta de crédito,85.2,2.84
0,F,0,1,0,48,1,1,DSL,0,0,1,1,0,1,Anual,1,Cheque,69.55,2.3183
0,F,0,1,0,21,0,Sin telefonía,DSL,1,0,0,0,0,0,Mensual,0,E-cheque,28.5,0.95
0,M,0,0,0,71,1,1,Fibra óptica,1,0,0,1,0,1,Anual,0,Tarjeta de crédito,97.65,3.255
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,20.25,0.675
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.45,0.6817
0,M,1,1,0,32,1,1,Fibra óptica,0,1,1,0,0,1,Mensual,1,E-cheque,93.5,3.1167
0,F,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,E-cheque,54.65,1.8217
0,M,0,0,0,63,1,1,DSL,1,0,1,1,0,1,Bi-anual,1,Débito automático,71.9,2.3967
0,F,0,1,1,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,116.4,3.88
0,F,0,0,0,53,1,1,Fibra óptica,0,1,1,0,1,1,Bi-anual,0,E-cheque,105.55,3.5183
1,F,1,1,1,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.25,2.3083
0,M,0,1,1,50,1,0,DSL,1,0,0,1,1,1,Anual,0,E-cheque,75.5,2.5167
1,M,0,1,0,15,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,101.1,3.37
0,F,0,1,0,21,1,0,Fibra óptica,0,0,0,1,1,0,Mensual,1,E-cheque,86.05,2.8683
1,M,0,1,0,1,1,0,Fibra óptica,1,0,0,0,1,1,Mensual,1,E-cheque,95.0,3.1667
1,F,1,0,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,E-cheque,70.75,2.3583
1,M,0,1,1,65,1,1,DSL,1,1,1,0,0,1,Anual,0,Tarjeta de crédito,72.45,2.415
0,F,0,1,1,52,1,0,Fibra óptica,0,1,1,1,0,0,Mensual,0,Débito automático,85.8,2.86
1,M,0,0,0,13,1,0,Fibra óptica,0,0,1,0,1,0,Mensual,1,E-cheque,83.2,2.7733
0,M,0,0,0,4,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.65,0.655
1,F,1,0,0,46,1,1,Fibra óptica,1,1,1,0,1,1,Anual,1,E-cheque,110.0,3.6667
1,F,0,1,0,53,1,0,Fibra óptica,0,0,1,0,1,1,Anual,1,Débito automático,94.85,3.1617
0,F,0,0,0,40,1,1,Fibra óptica,0,0,1,1,1,1,Anual,1,Tarjeta de crédito,105.95,3.5317
0,M,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Mensual,0,E-cheque,54.15,1.805
1,M,0,0,0,4,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,85.65,2.855
0,F,0,1,0,57,0,Sin telefonía,DSL,1,1,1,0,1,1,Mensual,1,Débito automático,58.75,1.9583
0,F,0,1,1,49,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Débito automático,95.4,3.18
